half length dipole (theta, phi, g_theta, arg_theta, g_phi, arg_phi)
37 72
25 105 -7.043 0 -300 0
30 105 -5.42988 0 -300 0
35 105 -4.06942 0 -300 0
40 105 -2.9018 0 -300 0
45 105 -1.89085 0 -300 0
50 105 -1.01393 0 -300 0
55 105 -0.256698 0 -300 0
60 105 0.389968 0 -300 0
65 105 0.931785 0 -300 0
70 105 1.37226 0 -300 0
75 105 1.71349 0 -300 0
80 105 1.95664 0 -300 0
85 105 2.10234 0 -300 0
90 105 2.15088 0 -300 0
95 105 2.10234 0 -300 0
100 105 1.95664 0 -300 0
105 105 1.71349 0 -300 0
110 105 1.37226 0 -300 0
115 105 0.931785 0 -300 0
120 105 0.389968 0 -300 0
125 105 -0.256698 0 -300 0
130 105 -1.01393 0 -300 0
135 105 -1.89085 0 -300 0
140 105 -2.9018 0 -300 0
145 105 -4.06942 0 -300 0
150 105 -5.42988 0 -300 0
155 105 -7.043 0 -300 0
160 105 -9.01334 0 -300 0
165 105 -11.5423 0 -300 0
170 105 -15.0885 0 -300 0
175 105 -21.1249 0 -300 0
180 105 -3.86972 0 -300 0
0 110 -300 0 -300 0
5 110 -21.1249 0 -300 0
10 110 -15.0885 0 -300 0
15 110 -11.5423 0 -300 0
20 110 -9.01334 0 -300 0
25 110 -7.043 0 -300 0
30 110 -5.42988 0 -300 0
35 110 -4.06942 0 -300 0
40 110 -2.9018 0 -300 0
45 110 -1.89085 0 -300 0
50 110 -1.01393 0 -300 0
55 110 -0.256698 0 -300 0
60 110 0.389968 0 -300 0
65 110 0.931785 0 -300 0
70 110 1.37226 0 -300 0
75 110 1.71349 0 -300 0
80 110 1.95664 0 -300 0
85 110 2.10234 0 -300 0
90 110 2.15088 0 -300 0
